section,constraint_id,apply,stm_id,type,lb,ub,violation_cost,N,on_target,min,max,mean,sd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
A,C15,ITM,,NUMBER,1.0,2.0,,3600,1.0,1.0,2.0,1.198,0.399,0,2887,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C16,ITM,,NUMBER,0.0,1.0,,3600,1.0,1.0,1.0,1.0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C17,ITM,,NUMBER,2.0,2.0,,3600,1.0,2.0,2.0,2.0,0.0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C18,ITM,,NUMBER,0.0,1.0,,3600,1.0,1.0,1.0,1.0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C19,ITM,,NUMBER,0.0,1.0,,3600,1.0,0.0,0.0,0.0,0.0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C20,ITM,,NUMBER,3.0,3.0,,3600,1.0,3.0,3.0,3.0,0.0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C21,ITM,,NUMBER,2.0,2.0,,3600,1.0,2.0,2.0,2.0,0.0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C22,ITM,,NUMBER,0.0,1.0,,3600,1.0,0.0,1.0,0.978,0.147,80,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C23,ITM,,NUMBER,0.0,1.0,,3600,1.0,0.0,1.0,0.974,0.159,93,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C24,ITM,,NUMBER,4.0,4.0,,3600,1.0,4.0,4.0,4.0,0.0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C25,ITM,,NUMBER,4.0,4.0,,3600,1.0,4.0,4.0,4.0,0.0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C26,ITM,,NUMBER,1.0,1.0,,3600,1.0,1.0,1.0,1.0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C27,ITM,,NUMBER,2.0,2.0,,3600,1.0,2.0,2.0,2.0,0.0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C28,ITM,,NUMBER,1.0,1.0,,3600,1.0,1.0,1.0,1.0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C29,ITM,,NUMBER,0.0,1.0,,3600,1.0,0.0,1.0,0.365,0.481,2286,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C30,ITM,,NUMBER,0.0,1.0,,3600,1.0,0.0,1.0,0.995,0.072,19,3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C31,ITM,,NUMBER,2.0,2.0,,3600,1.0,2.0,2.0,2.0,0.0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C32,ITM,,NUMBER,0.0,1.0,,3600,1.0,0.0,1.0,0.876,0.33,447,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C33,ITM,,NUMBER,0.0,1.0,,3600,1.0,0.0,1.0,0.824,0.381,633,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C34,ITM,,NUMBER,1.0,1.0,,3600,1.0,1.0,1.0,1.0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C35,ITM,,NUMBER,2.0,2.0,,3600,1.0,2.0,2.0,2.0,0.0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C36,ITM,,NUMBER,1.0,1.0,,3600,1.0,1.0,1.0,1.0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C37,ITM,,NUMBER,1.0,1.0,,3600,1.0,1.0,1.0,1.0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C38,ITM,,NUMBER,2.0,2.0,,3600,1.0,2.0,2.0,2.0,0.0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C39,ITM,,NUMBER,1.0,1.0,,3600,1.0,1.0,1.0,1.0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,C40,ITM,,NUMBER,1.0,1.0,,3600,1.0,1.0,1.0,1.0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I002_I111,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.3,0.458,2520,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I002_I216,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.318,0.466,2457,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I002_I301,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.318,0.466,2457,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I008_I151,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.459,0.498,1948,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I008_I335,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.161,0.368,3020,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I010_I122,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.067,0.249,3360,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I010_I213,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.062,0.241,3378,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I010_I242,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.09,0.286,3277,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I012_I210,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.323,0.468,2438,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I015_I247,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.059,0.236,3387,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I015_I299,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.084,0.277,3298,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I016_I144,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.374,0.484,2253,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I025_I365,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.339,0.473,2381,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I027_I220,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.013,0.112,3554,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I027_I275,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.029,0.167,3497,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I027_I307,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.048,0.214,3426,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I028_I396,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.332,0.471,2405,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I030_I259,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.321,0.467,2446,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I030_I388,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.332,0.471,2405,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I034_I238,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.473,0.499,1898,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I040_I127,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.355,0.478,2323,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I040_I141,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.305,0.46,2502,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I040_I294,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.333,0.471,2401,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I046_I177,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.6,0.49,1440,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I046_I301,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.318,0.466,2457,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I050_I143,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.32,0.467,2447,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I051_I320,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.384,0.487,2216,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I055_I165,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.16,0.366,3025,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I062_I106,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.314,0.464,2468,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I064_I163,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.408,0.491,2132,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I064_I198,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.442,0.497,2009,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I064_I334,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.27,0.444,2629,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I067_I276,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.329,0.47,2414,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I072_I147,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.075,0.263,3330,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I073_I103,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.123,0.328,3158,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I073_I198,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.264,0.441,2650,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I073_I301,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.106,0.308,3219,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I077_I335,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.302,0.459,2512,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I079_I226,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.02,0.14,3528,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I079_I276,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.045,0.207,3438,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I079_I353,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.045,0.207,3439,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I081_I112,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.3,0.458,2520,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I081_I254,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.304,0.46,2507,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I085_I264,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.304,0.46,2506,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I089_I173,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.551,0.497,1617,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I089_I252,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.269,0.443,2633,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I093_I189,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.3,0.458,2520,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I095_I264,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.058,0.233,3393,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I100_I286,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.331,0.471,2408,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I103_I173,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.319,0.466,2452,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I103_I327,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.06,0.238,3383,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I104_I118,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.341,0.474,2372,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I104_I219,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.303,0.46,2510,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I108_I111,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.3,0.458,2520,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I108_I119,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.6,0.49,1441,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I112_I260,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.002,0.044,3593,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I115_I180,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.449,0.498,1982,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I115_I248,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.038,0.192,3462,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I117_I252,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.012,0.109,3557,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I118_I252,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.043,0.203,3445,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I119_I133,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.423,0.494,2077,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I120_I271,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.17,0.376,2987,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I123_I176,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.301,0.459,2518,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I123_I369,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.304,0.46,2506,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I124_I337,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.005,0.071,3582,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I124_I365,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.039,0.193,3461,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I127_I192,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.246,0.431,2713,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I127_I338,ITM,,ENEMY,0.0,1.0,,3600,1.0,0.0,1.0,0.06,0.238,3384,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
