thread,student,slot,section,position,item,stimulus,score,true_theta,test_theta,test_se,section_theta,section_se,bayesian_mean,bayesian_sd,bayesian_draws
1,2,0,,,,,,1.0,0.0,0.0,0.0,0.0,,
1,2,1,A,1,I0781,S066,1,1.0,0.389507,0.912038,0.389507,0.912038,,
1,2,2,A,2,I0782,S066,0,1.0,-0.079,1.414871,-0.079,1.414871,,
1,2,3,A,3,I0786,S066,1,1.0,0.522001,1.22752,0.522001,1.22752,,
1,2,4,A,4,I0790,S066,0,1.0,-0.044783,1.008253,-0.044783,1.008253,,
1,2,5,A,5,I0788,S066,1,1.0,0.425849,0.920092,0.425849,0.920092,,
1,2,6,A,6,I0651,S055,1,1.0,0.813992,0.875206,0.813992,0.875206,,
1,2,7,A,7,I0653,S055,1,1.0,1.090692,0.844509,1.090692,0.844509,,
1,2,8,A,8,I0649,S055,1,1.0,1.537727,0.854505,1.537727,0.854505,,
1,2,9,A,9,I0656,S055,0,1.0,1.133365,0.73704,1.133365,0.73704,,
1,2,10,A,10,I0658,S055,0,1.0,0.850575,0.669922,0.850575,0.669922,,
1,2,11,B,1,I0385,S033,1,1.0,0.996165,0.648829,0.454622,0.908964,,
1,2,12,B,2,I0386,S033,1,1.0,1.107797,0.633016,0.74854,0.843594,,
1,2,13,B,3,I0389,S033,0,1.0,0.908436,0.588579,1.100497,1.241353,,
1,2,14,B,4,I0391,S033,0,1.0,0.727131,0.556154,0.440643,1.011785,,
1,2,15,B,5,I0394,S033,0,1.0,0.581236,0.531906,0.074904,0.922233,,
1,2,16,B,6,I0395,S033,1,1.0,0.753017,0.51917,0.60168,0.830026,,
1,2,17,B,7,I0396,S033,1,1.0,0.888289,0.507259,0.938426,0.775075,,
1,2,18,B,8,I0061,S006,1,1.0,0.993321,0.496798,1.161538,0.739295,,
1,2,19,B,9,I0062,S006,0,1.0,0.848847,0.476833,0.847072,0.678906,,
1,2,20,B,10,I0063,S006,0,1.0,0.719479,0.46065,0.598429,0.639692,,
1,2,21,B,11,I0064,S006,0,1.0,0.600566,0.447273,0.388837,0.612122,,
1,2,22,B,12,I0067,S006,1,1.0,0.664289,0.438723,0.519464,0.585614,,
1,2,23,B,13,I0068,S006,0,1.0,0.552556,0.427321,0.337314,0.564069,,
1,2,24,B,14,I0069,S006,0,1.0,0.481359,0.417894,0.230962,0.547761,,
1,2,25,B,15,I0071,S006,0,1.0,0.417867,0.409811,0.139762,0.534775,,
1,3,0,,,,,,1.5,0.0,0.0,0.0,0.0,,
1,3,1,A,1,I0506,S043,0,1.5,-0.384638,0.912373,-0.384638,0.912373,,
1,3,2,A,2,I0505,S043,1,1.5,-0.303,1.45378,-0.303,1.45378,,
1,3,3,A,3,I0509,S043,1,1.5,0.526996,1.24556,0.526996,1.24556,,
1,3,4,A,4,I0511,S043,0,1.5,-0.00924,1.027497,-0.00924,1.027497,,
1,3,5,A,5,I0512,S043,1,1.5,0.419426,0.930849,0.419426,0.930849,,
1,3,6,A,6,I0651,S055,0,1.5,0.092737,0.835554,0.092737,0.835554,,
1,3,7,A,7,I0653,S055,1,1.5,0.444559,0.778993,0.444559,0.778993,,
1,3,8,A,8,I0655,S055,0,1.5,0.139593,0.72049,0.139593,0.72049,,
1,3,9,A,9,I0658,S055,1,1.5,0.433214,0.683642,0.433214,0.683642,,
1,3,10,A,10,I0656,S055,0,1.5,0.254115,0.645759,0.254115,0.645759,,
1,3,11,B,1,I0877,S074,0,1.5,0.056967,0.617486,-0.383968,0.91242,,
1,3,12,B,2,I0879,S074,1,1.5,0.24875,0.58747,0.223,1.414656,,
1,3,13,B,3,I0880,S074,1,1.5,0.401293,0.565071,0.897541,1.225074,,
1,3,14,B,4,I0881,S074,1,1.5,0.557835,0.547857,1.382504,1.156848,,
1,3,15,B,5,I0883,S074,1,1.5,0.659988,0.534241,1.615688,1.1207,,
1,3,16,B,6,I0886,S074,0,1.5,0.509295,0.510745,0.943464,0.868623,,
1,3,17,B,7,I0887,S074,1,1.5,0.627607,0.498915,1.193861,0.838933,,
1,3,18,B,8,I0888,S074,1,1.5,0.722527,0.488975,1.370493,0.81831,,
1,3,19,B,9,I0061,S006,1,1.5,0.83003,0.480806,1.565509,0.804051,,
1,3,20,B,10,I0062,S006,0,1.5,0.70297,0.461498,1.174129,0.692346,,
1,3,21,B,11,I0063,S006,1,1.5,0.790814,0.45398,1.317308,0.678956,,
1,3,22,B,12,I0064,S006,1,1.5,0.868302,0.447417,1.43658,0.668328,,
1,3,23,B,13,I0068,S006,1,1.5,0.934579,0.441686,1.533423,0.659782,,
1,3,24,B,14,I0069,S006,1,1.5,1.028508,0.437378,1.678576,0.654267,,
1,3,25,B,15,I0071,S006,0,1.5,0.936172,0.421696,1.433395,0.588145,,
1,4,0,,,,,,1.5,0.0,0.0,0.0,0.0,,
1,4,1,A,1,I0003,S001,0,1.5,-0.373295,0.913211,-0.373295,0.913211,,
1,4,2,A,2,I0002,S001,1,1.5,-0.2925,1.464067,-0.2925,1.464067,,
1,4,3,A,3,I0005,S001,1,1.5,0.553102,1.250294,0.553102,1.250294,,
1,4,4,A,4,I0006,S001,0,1.5,0.01063,1.030979,0.01063,1.030979,,
1,4,5,A,5,I0010,S001,1,1.5,0.426608,0.933011,0.426608,0.933011,,
1,4,6,A,6,I0651,S055,1,1.5,0.822695,0.883228,0.822695,0.883228,,
1,4,7,A,7,I0653,S055,1,1.5,1.101863,0.849773,1.101863,0.849773,,
1,4,8,A,8,I0649,S055,0,1.5,0.900958,0.768489,0.900958,0.768489,,
1,4,9,A,9,I0656,S055,0,1.5,0.626816,0.702421,0.626816,0.702421,,
1,4,10,A,10,I0658,S055,0,1.5,0.414958,0.659464,0.414958,0.659464,,
1,4,11,B,1,I0746,S063,1,1.5,0.632492,0.629269,0.522023,0.90849,,
1,4,12,B,2,I0749,S063,1,1.5,0.789334,0.60649,0.84716,0.838781,,
1,4,13,B,3,I0751,S063,1,1.5,0.926011,0.588774,1.091386,0.78848,,
1,4,14,B,4,I0752,S063,1,1.5,1.023775,0.575335,1.250569,0.754225,,
1,4,15,B,5,I0753,S063,1,1.5,1.155049,0.563795,1.442383,0.72355,,
1,4,16,B,6,I0754,S063,1,1.5,1.255371,0.553972,1.579136,0.70036,,
1,4,17,B,7,I0755,S063,1,1.5,1.344088,0.545676,1.693591,0.681727,,
1,4,18,B,8,I0337,S029,0,1.5,1.229513,0.517125,2.610679,1.087409,,
1,4,19,B,9,I0340,S029,0,1.5,1.123267,0.494138,2.011006,0.824148,,
1,4,20,B,10,I0342,S029,1,1.5,1.179086,0.487117,2.084485,0.813155,,
1,4,21,B,11,I0343,S029,1,1.5,1.322333,0.483356,2.329385,0.806074,,
1,4,22,B,12,I0344,S029,0,1.5,1.197605,0.462427,1.916666,0.689564,,
1,4,23,B,13,I0345,S029,1,1.5,1.336294,0.459426,2.137165,0.683634,,
1,4,24,B,14,I0346,S029,0,1.5,1.181459,0.442654,1.773154,0.618408,,
1,4,25,B,15,I0347,S029,0,1.5,1.084182,0.428136,1.546884,0.572238,,
1,5,0,,,,,,-1.5,0.0,0.0,0.0,0.0,,
1,5,1,A,1,I0902,S076,1,-1.5,0.378453,0.91282,0.378453,0.91282,,
1,5,2,A,2,I0904,S076,0,-1.5,0.2035,1.443961,0.2035,1.443961,,
1,5,3,A,3,I0906,S076,0,-1.5,-0.487179,1.24023,-0.487179,1.24023,,
1,5,4,A,4,I0903,S076,0,-1.5,-1.06004,1.169948,-1.06004,1.169948,,
1,5,5,A,5,I0908,S076,0,-1.5,-1.635929,1.148975,-1.635929,1.148975,,
1,5,6,A,6,I0853,S072,1,-1.5,-1.207629,0.929165,-1.207629,0.929165,,
1,5,7,A,7,I0854,S072,0,-1.5,-1.512024,0.884864,-1.512024,0.884864,,
1,5,8,A,8,I0858,S072,1,-1.5,-1.251163,0.787899,-1.251163,0.787899,,
1,5,9,A,9,I0855,S072,0,-1.5,-1.508866,0.753587,-1.508866,0.753587,,
1,5,10,A,10,I0859,S072,1,-1.5,-1.230678,0.687431,-1.230678,0.687431,,
1,5,11,B,1,I0090,S008,1,-1.5,-0.966669,0.643046,0.300002,0.920637,,
1,5,12,B,2,I0086,S008,0,-1.5,-1.084333,0.620466,-0.426,1.42712,,
1,5,13,B,3,I0091,S008,0,-1.5,-1.205447,0.601405,-1.123215,1.231358,,
1,5,14,B,4,I0092,S008,0,-1.5,-1.384675,0.58645,-1.793859,1.177306,,
1,5,15,B,5,I0093,S008,0,-1.5,-1.527247,0.573137,-2.193441,1.134899,,
1,5,16,B,6,I0094,S008,1,-1.5,-1.325125,0.540171,-1.475852,0.881237,,
1,5,17,B,7,I0095,S008,1,-1.5,-1.16907,0.514964,-1.089588,0.776925,,
1,5,18,B,8,I0096,S008,0,-1.5,-1.270098,0.503491,-1.315498,0.740738,,
1,5,19,B,9,I0470,S040,0,-1.5,-1.375763,0.493729,-1.527778,0.715791,,
1,5,20,B,10,I0471,S040,1,-1.5,-1.2262,0.473634,-1.222151,0.653435,,
1,5,21,B,11,I0472,S040,1,-1.5,-1.079451,0.457687,-0.956999,0.613629,,
1,5,22,B,12,I0469,S040,0,-1.5,-1.141229,0.449813,-1.07366,0.593985,,
1,5,23,B,13,I0473,S040,0,-1.5,-1.223077,0.442219,-1.217707,0.577478,,
1,5,24,B,14,I0474,S040,0,-1.5,-1.332463,0.43667,-1.400593,0.567162,,
1,5,25,B,15,I0475,S040,0,-1.5,-1.430027,0.431317,-1.556659,0.557664,,
1,6,0,,,,,,-0.5,0.0,0.0,0.0,0.0,,
1,6,1,A,1,I0325,S028,0,-0.5,-0.441788,0.909365,-0.441788,0.909365,,
1,6,2,A,2,I0326,S028,1,-0.5,-0.542,1.439279,-0.542,1.439279,,
1,6,3,A,3,I0328,S028,1,-0.5,0.204856,1.237345,0.204856,1.237345,,
1,6,4,A,4,I0330,S028,1,-0.5,0.808979,1.17135,0.808979,1.17135,,
1,6,5,A,5,I0336,S028,1,-0.5,1.421695,1.15539,1.421695,1.15539,,
1,6,6,A,6,I0313,S027,0,-0.5,0.926303,0.920041,0.926303,0.920041,,
1,6,7,A,7,I0320,S027,0,-0.5,0.508524,0.807758,0.508524,0.807758,,
1,6,8,A,8,I0317,S027,0,-0.5,0.179911,0.743021,0.179911,0.743021,,
1,6,9,A,9,I0315,S027,1,-0.5,0.410597,0.700862,0.410597,0.700862,,
1,6,10,A,10,I0318,S027,0,-0.5,0.191015,0.658247,0.191015,0.658247,,
1,6,11,B,1,I0733,S062,0,-0.5,-0.013972,0.627705,-0.396419,0.911587,,
1,6,12,B,2,I0735,S062,0,-0.5,-0.234003,0.606646,-0.75548,0.844483,,
1,6,13,B,3,I0737,S062,1,-0.5,-0.042714,0.575298,-0.797015,1.233429,,
1,6,14,B,4,I0741,S062,1,-0.5,0.117167,0.551617,-0.055705,1.006158,,
1,6,15,B,5,I0742,S062,0,-0.5,-0.035306,0.532826,-0.461446,0.917419,,
1,6,16,B,6,I0743,S062,0,-0.5,-0.184395,0.518049,-0.788949,0.870045,,
1,6,17,B,7,I0744,S062,0,-0.5,-0.281571,0.505713,-0.961918,0.841305,,
1,6,18,B,8,I0217,S019,0,-0.5,-0.411582,0.49584,-1.197152,0.82134,,
1,6,19,B,9,I0219,S019,0,-0.5,-0.51145,0.486813,-1.354609,0.805681,,
1,6,20,B,10,I0220,S019,1,-0.5,-0.385738,0.46718,-0.958898,0.693795,,
1,6,21,B,11,I0221,S019,1,-0.5,-0.267645,0.451138,-0.665521,0.630181,,
1,6,22,B,12,I0223,S019,0,-0.5,-0.357827,0.442996,-0.801376,0.615294,,
1,6,23,B,13,I0224,S019,0,-0.5,-0.457632,0.43633,-0.950221,0.604083,,
1,6,24,B,14,I0222,S019,1,-0.5,-0.400664,0.4257,-0.810277,0.566561,,
1,6,25,B,15,I0225,S019,0,-0.5,-0.456943,0.419524,-0.88361,0.556899,,
1,7,0,,,,,,0.0,0.0,0.0,0.0,0.0,,
1,7,1,A,1,I0781,S066,1,0.0,0.389507,0.912038,0.389507,0.912038,,
1,7,2,A,2,I0782,S066,1,0.0,0.682146,0.848385,0.682146,0.848385,,
1,7,3,A,3,I0785,S066,0,0.0,1.023929,1.26582,1.023929,1.26582,,
1,7,4,A,4,I0784,S066,1,0.0,1.691834,1.190239,1.691834,1.190239,,
1,7,5,A,5,I0789,S066,1,0.0,2.137227,1.143375,2.137227,1.143375,,
1,7,6,A,6,I0757,S064,0,0.0,1.486671,0.892619,1.486671,0.892619,,
1,7,7,A,7,I0761,S064,0,0.0,1.133153,0.790334,1.133153,0.790334,,
1,7,8,A,8,I0765,S064,0,0.0,0.801939,0.731189,0.801939,0.731189,,
1,7,9,A,9,I0763,S064,0,0.0,0.50492,0.693922,0.50492,0.693922,,
1,7,10,A,10,I0760,S064,0,0.0,0.258834,0.666772,0.258834,0.666772,,
1,7,11,B,1,I0169,S015,0,0.0,0.086408,0.644952,-0.319323,0.918333,,
1,7,12,B,2,I0173,S015,1,0.0,0.267014,0.603723,0.3045,1.426787,,
1,7,13,B,3,I0171,S015,1,0.0,0.459901,0.572559,1.108639,1.233251,,
1,7,14,B,4,I0174,S015,0,0.0,0.298143,0.554705,0.388055,1.006347,,
1,7,15,B,5,I0175,S015,1,0.0,0.437964,0.531262,0.773754,0.917511,,
1,7,16,B,6,I0176,S015,0,0.0,0.262699,0.518415,0.268616,0.824773,,
1,7,17,B,7,I0179,S015,0,0.0,0.13073,0.506094,-0.036578,0.770413,,
1,7,18,B,8,I0180,S015,0,0.0,0.011578,0.495687,-0.273444,0.735693,,
1,7,19,B,9,I0733,S062,0,0.0,-0.100388,0.486886,-0.473974,0.711632,,
1,7,20,B,10,I0735,S062,1,0.0,-0.008127,0.469235,-0.252094,0.652713,,
1,7,21,B,11,I0737,S062,1,0.0,0.098901,0.453312,-0.033044,0.611843,,
1,7,22,B,12,I0741,S062,1,0.0,0.194069,0.440102,0.144861,0.582914,,
1,7,23,B,13,I0738,S062,1,0.0,0.300989,0.428783,0.331006,0.561902,,
1,7,24,B,14,I0742,S062,1,0.0,0.374216,0.419374,0.451714,0.54519,,
1,7,25,B,15,I0744,S062,0,0.0,0.286582,0.410658,0.30364,0.522289,,
1,8,0,,,,,,-2.0,0.0,0.0,0.0,0.0,,
1,8,1,A,1,I0613,S052,0,-2.0,-0.411874,0.910688,-0.411874,0.910688,,
1,8,2,A,2,I0615,S052,0,-2.0,-0.73227,0.844747,-0.73227,0.844747,,
1,8,3,A,3,I0618,S052,1,-2.0,-0.975823,1.234298,-0.975823,1.234298,,
1,8,4,A,4,I0620,S052,1,-2.0,-0.391501,1.01174,-0.391501,1.01174,,
1,8,5,A,5,I0619,S052,0,-2.0,-0.805173,0.921012,-0.805173,0.921012,,
1,8,6,A,6,I0661,S056,1,-2.0,-0.502177,0.828941,-0.502177,0.828941,,
1,8,7,A,7,I0665,S056,0,-2.0,-0.762823,0.774346,-0.762823,0.774346,,
1,8,8,A,8,I0666,S056,0,-2.0,-1.049715,0.740561,-1.049715,0.740561,,
1,8,9,A,9,I0670,S056,0,-2.0,-1.296248,0.71727,-1.296248,0.71727,,
1,8,10,A,10,I0669,S056,1,-2.0,-1.078331,0.658427,-1.078331,0.658427,,
1,8,11,B,1,I0090,S008,0,-2.0,-1.240211,0.637735,-0.534235,0.908696,,
1,8,12,B,2,I0091,S008,0,-2.0,-1.356079,0.622265,-0.866488,0.838117,,
1,8,13,B,3,I0092,S008,1,-2.0,-1.181324,0.58132,-1.529566,1.245548,,
1,8,14,B,4,I0093,S008,0,-2.0,-1.337501,0.568394,-2.029536,1.168349,,
1,8,15,B,5,I0094,S008,0,-2.0,-1.449221,0.557094,-2.294272,1.127562,,
1,8,16,B,6,I0095,S008,0,-2.0,-1.563749,0.547808,-2.535916,1.102131,,
1,8,17,B,7,I0096,S008,1,-2.0,-1.375623,0.515518,-1.81189,0.843467,,
1,8,18,B,8,I0469,S040,0,-2.0,-1.4389,0.507996,-1.928019,0.824832,,
1,8,19,B,9,I0470,S040,0,-2.0,-1.53697,0.500938,-2.107614,0.808584,,
1,8,20,B,10,I0471,S040,0,-2.0,-1.611139,0.494687,-2.230321,0.796318,,
1,8,21,B,11,I0472,S040,0,-2.0,-1.66596,0.489538,-2.314563,0.787481,,
1,8,22,B,12,I0473,S040,0,-2.0,-1.735703,0.484664,-2.422529,0.779462,,
1,8,23,B,13,I0474,S040,0,-2.0,-1.838414,0.481738,-2.58972,0.775346,,
1,8,24,B,14,I0475,S040,0,-2.0,-1.929266,0.478587,-2.727437,0.770569,,
1,8,25,B,15,I0478,S040,0,-2.0,-2.042173,0.477804,-2.904398,0.769969,,
1,9,0,,,,,,1.5,0.0,0.0,0.0,0.0,,
1,9,1,A,1,I0145,S013,0,1.5,-0.415632,0.910492,-0.415632,0.910492,,
1,9,2,A,2,I0150,S013,0,1.5,-0.719249,0.845473,-0.719249,0.845473,,
1,9,3,A,3,I0151,S013,1,1.5,-1.015515,1.243162,-1.015515,1.243162,,
1,9,4,A,4,I0146,S013,1,1.5,-0.4532,1.020366,-0.4532,1.020366,,
1,9,5,A,5,I0155,S013,1,1.5,-0.041625,0.927098,-0.041625,0.927098,,
1,9,6,A,6,I0374,S032,1,1.5,0.33191,0.878581,0.33191,0.878581,,
1,9,7,A,7,I0376,S032,1,1.5,0.634859,0.84807,0.634859,0.84807,,
1,9,8,A,8,I0378,S032,0,1.5,0.309102,0.744975,0.309102,0.744975,,
1,9,9,A,9,I0380,S032,1,1.5,0.601708,0.724352,0.601708,0.724352,,
1,9,10,A,10,I0383,S032,1,1.5,0.826663,0.706008,0.826663,0.706008,,
1,9,11,B,1,I0637,S054,1,1.5,1.071654,0.695969,0.57751,0.910154,,
1,9,12,B,2,I0638,S054,1,1.5,1.227432,0.682916,0.907159,0.837959,,
1,9,13,B,3,I0642,S054,1,1.5,1.383998,0.672939,1.176914,0.784763,,
1,9,14,B,4,I0643,S054,1,1.5,1.506275,0.66403,1.366405,0.746728,,
1,9,15,B,5,I0644,S054,1,1.5,1.622824,0.656685,1.528595,0.717188,,
1,9,16,B,6,I0647,S054,1,1.5,1.840897,0.661104,1.781549,0.692525,,
1,9,17,B,7,I0648,S054,0,1.5,1.545207,0.591049,2.622537,1.098481,,
1,9,18,B,8,I0349,S030,0,1.5,1.382821,0.548189,1.997019,0.835875,,
1,9,19,B,9,I0352,S030,1,1.5,1.506674,0.541947,2.183147,0.817604,,
1,9,20,B,10,I0353,S030,1,1.5,1.623488,0.536387,2.347354,0.803705,,
1,9,21,B,11,I0354,S030,0,1.5,1.514513,0.50808,2.039935,0.69618,,
1,9,22,B,12,I0356,S030,0,1.5,1.349491,0.481295,1.706304,0.630416,,
1,9,23,B,13,I0357,S030,1,1.5,1.421543,0.474988,1.800366,0.61781,,
1,9,24,B,14,I0359,S030,1,1.5,1.541564,0.471485,1.96414,0.608125,,
1,9,25,B,15,I0360,S030,0,1.5,1.400609,0.450034,1.711077,0.563206,,
1,10,0,,,,,,0.0,0.0,0.0,0.0,0.0,,
1,10,1,A,1,I0145,S013,1,0.0,0.410851,0.910743,0.410851,0.910743,,
1,10,2,A,2,I0148,S013,0,0.0,0.147,1.418798,0.147,1.418798,,
1,10,3,A,3,I0150,S013,1,0.0,0.765618,1.228939,0.765618,1.228939,,
1,10,4,A,4,I0153,S013,0,0.0,0.048956,1.002915,0.048956,1.002915,,
1,10,5,A,5,I0155,S013,0,0.0,-0.469443,0.919998,-0.469443,0.919998,,
1,10,6,A,6,I0205,S018,1,0.0,-0.110216,0.823322,-0.110216,0.823322,,
1,10,7,A,7,I0206,S018,0,0.0,-0.441716,0.769887,-0.441716,0.769887,,
1,10,8,A,8,I0208,S018,1,0.0,-0.227237,0.715932,-0.227237,0.715932,,
1,10,9,A,9,I0209,S018,0,0.0,-0.481978,0.678569,-0.481978,0.678569,,
1,10,10,A,10,I0211,S018,0,0.0,-0.699219,0.652548,-0.699219,0.652548,,
1,10,11,B,1,I0110,S010,0,0.0,-0.896447,0.633716,-0.5365,0.908744,,
1,10,12,B,2,I0112,S010,1,0.0,-0.68492,0.592026,-0.6175,1.415694,,
1,10,13,B,3,I0114,S010,0,0.0,-0.855331,0.576511,-1.363304,1.226179,,
1,10,14,B,4,I0115,S010,0,0.0,-1.001078,0.563805,-1.782782,1.155592,,
1,10,15,B,5,I0113,S010,1,0.0,-0.923188,0.542714,-1.369641,0.947647,,
1,10,16,B,6,I0116,S010,0,0.0,-1.043995,0.531002,-1.624592,0.895908,,
1,10,17,B,7,I0119,S010,1,0.0,-0.898646,0.505914,-1.176405,0.784658,,
1,10,18,B,8,I0120,S010,1,0.0,-0.827646,0.49074,-0.986527,0.730605,,
1,10,19,B,9,I0124,S011,1,0.0,-0.722442,0.474603,-0.7483,0.688969,,
1,10,20,B,10,I0125,S011,1,0.0,-0.60983,0.460874,-0.518173,0.660511,,
1,10,21,B,11,I0126,S011,1,0.0,-0.547751,0.451083,-0.402144,0.640838,,
1,10,22,B,12,I0129,S011,0,0.0,-0.640315,0.439891,-0.590398,0.600082,,
1,10,23,B,13,I0130,S011,1,0.0,-0.56907,0.43036,-0.465166,0.582645,,
1,10,24,B,14,I0131,S011,0,0.0,-0.646803,0.420773,-0.608989,0.553511,,
1,10,25,B,15,I0132,S011,0,0.0,-0.740961,0.412364,-0.768425,0.530197,,
1,11,0,,,,,,0.0,0.0,0.0,0.0,0.0,,
1,11,1,A,1,I0279,S024,1,0.0,0.440231,0.90942,0.440231,0.90942,,
1,11,2,A,2,I0280,S024,0,0.0,0.395,1.424239,0.395,1.424239,,
1,11,3,A,3,I0284,S024,1,0.0,0.956168,1.23597,0.956168,1.23597,,
1,11,4,A,4,I0282,S024,0,0.0,0.499547,1.030909,0.499547,1.030909,,
1,11,5,A,5,I0287,S024,0,0.0,0.03406,0.93343,0.03406,0.93343,,
1,11,6,A,6,I0301,S026,0,0.0,-0.320184,0.881066,-0.320184,0.881066,,
1,11,7,A,7,I0302,S026,1,0.0,-0.007694,0.782944,-0.007694,0.782944,,
1,11,8,A,8,I0307,S026,1,0.0,0.238941,0.72544,0.238941,0.72544,,
1,11,9,A,9,I0310,S026,0,0.0,-0.01233,0.68538,-0.01233,0.68538,,
1,11,10,A,10,I0308,S026,0,0.0,-0.250927,0.658482,-0.250927,0.658482,,
1,11,11,B,1,I0217,S019,1,0.0,-0.073863,0.619514,0.343011,0.915852,,
1,11,12,B,2,I0219,S019,1,0.0,0.097152,0.59044,0.630741,0.853363,,
1,11,13,B,3,I0220,S019,1,0.0,0.231861,0.568923,0.833474,0.809197,,
1,11,14,B,4,I0221,S019,0,0.0,0.059454,0.545363,0.890081,1.15654,,
1,11,15,B,5,I0223,S019,1,0.0,0.185976,0.527799,1.196971,1.119331,,
1,11,16,B,6,I0225,S019,1,0.0,0.327558,0.513883,1.523635,1.100016,,
1,11,17,B,7,I0226,S019,1,0.0,0.469538,0.503025,1.826877,1.088238,,
1,11,18,B,8,I0227,S019,0,0.0,0.349079,0.483826,1.176771,0.825534,,
1,11,19,B,9,I0877,S074,0,0.0,0.229405,0.468036,0.773558,0.715237,,
1,11,20,B,10,I0879,S074,0,0.0,0.128013,0.455057,0.499681,0.652871,,
1,11,21,B,11,I0880,S074,0,0.0,0.031393,0.444088,0.27849,0.612034,,
1,11,22,B,12,I0883,S074,1,0.0,0.123189,0.43323,0.426474,0.59127,,
1,11,23,B,13,I0885,S074,1,0.0,0.203465,0.424003,0.548684,0.575291,,
1,11,24,B,14,I0886,S074,1,0.0,0.296948,0.416065,0.690382,0.562705,,
1,11,25,B,15,I0888,S074,0,0.0,0.211249,0.406266,0.513365,0.531632,,
1,12,0,,,,,,-2.0,0.0,0.0,0.0,0.0,,
1,12,1,A,1,I0037,S004,0,-2.0,-0.386651,0.912232,-0.386651,0.912232,,
1,12,2,A,2,I0038,S004,1,-2.0,-0.296,1.450645,-0.296,1.450645,,
1,12,3,A,3,I0040,S004,1,-2.0,0.268314,1.252218,0.268314,1.252218,,
1,12,4,A,4,I0042,S004,0,-2.0,-0.276629,1.029185,-0.276629,1.029185,,
1,12,5,A,5,I0043,S004,1,-2.0,0.099569,0.934659,0.099569,0.934659,,
1,12,6,A,6,I0949,S080,0,-2.0,-0.298636,0.833296,-0.298636,0.833296,,
1,12,7,A,7,I0951,S080,0,-2.0,-0.63048,0.7772,-0.63048,0.7772,,
1,12,8,A,8,I0950,S080,0,-2.0,-0.898093,0.741398,-0.898093,0.741398,,
1,12,9,A,9,I0958,S080,1,-2.0,-0.677241,0.684139,-0.677241,0.684139,,
1,12,10,A,10,I0955,S080,0,-2.0,-0.866071,0.656488,-0.866071,0.656488,,
1,12,11,B,1,I0124,S011,0,-2.0,-1.074566,0.637409,-0.581111,0.910326,,
1,12,12,B,2,I0125,S011,0,-2.0,-1.219983,0.621367,-0.935687,0.836689,,
1,12,13,B,3,I0126,S011,0,-2.0,-1.420795,0.612805,-1.304807,0.782009,,
1,12,14,B,4,I0129,S011,0,-2.0,-1.51931,0.602186,-1.479208,0.743672,,
1,12,15,B,5,I0130,S011,0,-2.0,-1.656056,0.594021,-1.684574,0.710562,,
1,12,16,B,6,I0131,S011,0,-2.0,-1.726801,0.586825,-1.787912,0.689613,,
1,12,17,B,7,I0132,S011,0,-2.0,-1.824508,0.580303,-1.91755,0.66907,,
